Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,64,0,64,0,,,,,,,,,,,,,487.75845090000075,,,,,,,,,,,,,,,487.7441874000069,487.75845090000075,488.26586290000705,488.24304350002785,488.2430576000188,488.26586290000705,488.74485573001436,490.2774618000258,490.26135120002436,490.2613669000275,491.39597380001214,491.39597380001214,,,,,491.7631433000206,glasses,resources/stimuli/glasses_foil.wav,right,right,1,351.41529998509213,right,1,0.35141529998509213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,65,0,65,0,,,,,,,,,,,,,491.7792865000083,,,,,,,,,,,,,,,491.7642853000143,491.7792865000083,492.28667720002704,492.2631668000249,492.2631744000246,492.28667720002704,492.7635954300116,494.2981264000118,494.2821910000057,494.2822008000221,495.4160081000009,495.4160081000009,,,,,495.81758130001253,hanger,resources/stimuli/hanger.wav,left,left,1,385.22500000544824,left,1,0.38522500000544824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,66,0,66,0,,,,,,,,,,,,,495.83305750001455,,,,,,,,,,,,,,,495.8189130000246,495.83305750001455,,496.31863950000843,496.31865440000547,496.3394588000083,496.81774313000494,498.35224460001336,498.3366128000198,498.3366299000045,499.47000310002477,499.47000310002477,,,,,499.9553583000088,nail,resources/stimuli/nail_foil.wav,right,right,1,475.66939998068847,right,1,0.47566939998068847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,67,0,67,0,,,,,,,,,,,,,499.9706568000256,,,,,,,,,,,,,,,499.9566284000175,499.9706568000256,500.4774207000155,500.4551146000158,500.4551320000028,500.4774207000155,500.97154713000634,502.49145180001506,502.47847460000776,502.4784848000272,503.60756070000934,503.60756070000934,,,,,503.9586964000191,suitcase,resources/stimuli/suitcase_foil.wav,right,right,1,345.83519998705015,right,1,0.34583519998705015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,68,0,68,0,,,,,,,,,,,,,503.9748658000026,,,,,,,,,,,,,,,503.9597634000238,503.9748658000026,504.48002670001006,504.45901250001043,504.4590252000198,504.48002670001006,504.9592238300014,506.49366860001464,506.4777835000132,506.477798900014,507.61151450002217,507.61151450002217,,,,,508.04601070002536,banana,resources/stimuli/banana.wav,left,left,1,421.9623999961186,left,1,0.4219623999961186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,69,0,69,0,,,,,,,,,,,,,508.062287400011,,,,,,,,,,,,,,,508.0471743000089,508.062287400011,508.56892020002124,508.54668060000404,508.54669170000125,508.56892020002124,509.04775673000256,510.5813663000008,510.56644910000614,510.56645990000106,511.6991463000013,511.6991463000013,,,,,512.1670838000136,hammer,resources/stimuli/hammer_foil.wav,right,right,1,453.9556999807246,right,1,0.4539556999807246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,70,0,70,0,,,,,,,,,,,,,512.1826662000094,,,,,,,,,,,,,,,512.1682545000222,512.1826662000094,512.6889191000082,512.6672378000221,512.66725150001,512.6889191000082,513.1672347300104,514.7030042000115,514.6856982000172,514.6857152000011,515.8197071000177,515.8197071000177,,,,,516.2050102000067,pot,resources/stimuli/pot_foil.wav,right,right,1,382.25039999815635,right,1,0.38225039999815635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,71,0,71,0,,,,,,,,,,,,,516.2203204000252,,,,,,,,,,,,,,,516.2062008000212,516.2203204000252,516.7267301000247,516.7043976999994,516.7044111000141,516.7267301000247,517.2213689300173,518.7392634999997,518.723914000002,518.7239253000007,519.8574621000153,519.8574621000153,,,,,520.2091132000205,cloud,resources/stimuli/cloud.wav,left,left,1,343.9751999976579,left,1,0.3439751999976579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,72,0,72,0,,,,,,,,,,,,,520.224142400024,,,,,,,,,,,,,,,520.2105487000081,520.224142400024,520.7298154000018,520.7083645000239,520.7083750000165,520.7298154000018,521.2253765300032,522.7434628000192,522.7270600000047,522.7270753000048,523.861358300026,523.861358300026,,,,,524.2455288000056,alligator,resources/stimuli/alligator_foil.wav,right,right,1,380.05550001980737,right,1,0.38005550001980737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,73,0,73,0,,,,,,,,,,,,,524.2614613000187,,,,,,,,,,,,,,,524.2471344000078,524.2614613000187,524.7689730999991,524.7458298999991,524.745839900017,524.7689730999991,525.2460846300004,526.7806437000108,526.7647239000071,526.7647349000035,527.8983576000028,527.8983576000028,,,,,528.2830106000183,doorknob,resources/stimuli/doorknob.wav,left,left,1,383.599900000263,left,1,0.383599900000263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,74,0,74,0,,,,,,,,,,,,,528.298810200009,,,,,,,,,,,,,,,528.2841396000003,528.298810200009,528.8056648000202,528.783479900012,528.7834948000091,528.8056648000202,529.283410230017,530.8180214000167,530.802090000012,530.8021083000058,531.9360400000005,531.9360400000005,,,,,532.3371521000226,skunk,resources/stimuli/skunk_foil.wav,right,right,1,393.9416000212077,right,1,0.3939416000212077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,75,0,75,0,,,,,,,,,,,,,532.3533729000192,,,,,,,,,,,,,,,532.338267300016,532.3533729000192,532.8584228000254,532.8372584000172,532.8372691000113,532.8584228000254,533.3372148300172,534.872571600019,534.8570795000123,534.8570968999993,535.9909290000214,535.9909290000214,,,,,536.808896100003,umbrella,resources/stimuli/umbrella.wav,left,left,1,810.9358999936376,left,1,0.8109358999936376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,76,0,76,0,,,,,,,,,,,,,536.8250425000151,,,,,,,,,,,,,,,536.8103972000245,536.8250425000151,537.3338296000147,537.308511500014,537.3085276000202,537.3338296000147,537.8249694300233,539.3431418000255,539.3287516000273,539.3287711000012,540.4618727000197,540.4618727000197,,,,,540.9459665000031,bow,resources/stimuli/bow.wav,left,left,1,467.65570002025925,left,1,0.46765570002025925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,77,0,77,0,,,,,,,,,,,,,540.9614224000252,,,,,,,,,,,,,,,540.9473880000005,540.9614224000252,541.4694789000205,541.4461798000266,541.4461952000274,541.4694789000205,541.945812730008,543.480699000007,543.4644484000164,543.464458900009,544.5988689000078,544.5988689000078,,,,,544.9330769000226,thimble,resources/stimuli/thimble.wav,right,left,0,330.38530001067556,right,0,0.33038530001067556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,78,0,78,0,,,,,,,,,,,,,544.9494677000039,,,,,,,,,,,,,,,544.9342304000165,544.9494677000039,545.4548698000144,545.4329459000146,545.4329578000179,545.4548698000144,545.9341103300161,547.4680458000221,547.4522012000089,547.4522201000073,548.5856405000086,548.5856405000086,,,,,549.2874412000237,skirt,resources/stimuli/skirt_foil.wav,right,right,1,696.1713999917265,right,1,0.6961713999917265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,79,0,79,0,,,,,,,,,,,,,549.3033847000042,,,,,,,,,,,,,,,549.2892040000006,549.3033847000042,549.8132715000247,549.7877310000185,549.7877456000133,549.8132715000247,550.2875574300182,551.8222535000241,551.8068274000252,551.8068465000251,552.941258100007,552.941258100007,,,,,553.8916621000099,house,resources/stimuli/house.wav,left,left,1,948.7183000019286,left,1,0.9487183000019286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,80,0,80,0,,,,,,,,,,,,,553.9076520000235,,,,,,,,,,,,,,,553.8928235000058,553.9076520000235,,554.3927321000083,554.3927487000183,554.4143090000143,554.8921427300141,556.4270951000217,556.4105802000267,556.4105904000171,557.5449860000226,557.5449860000226,,,,,558.8466596000071,rollingpin,resources/stimuli/rollingpin_foil.wav,right,right,1,1287.9730999993626,right,1,1.2879730999993626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,81,0,81,0,,,,,,,,,,,,,558.8630078000133,,,,,,,,,,,,,,,558.8479863000102,558.8630078000133,559.3683970000129,559.3469458000036,559.3469578000077,559.3683970000129,559.847026430018,561.3819116000086,561.3658117000014,561.3658253000176,562.5003444000031,562.5003444000031,,,,,563.0349977000151,potato,resources/stimuli/potato_foil.wav,right,right,1,533.7136999878567,right,1,0.5337136999878567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,82,0,82,0,,,,,,,,,,,,,563.0503748000192,,,,,,,,,,,,,,,563.0362670000177,563.0503748000192,563.5557235000015,563.5346737000218,563.5346840000129,563.5557235000015,564.0534717300092,565.5696584000252,565.5534116000053,565.5534278000123,566.6874208000081,566.6874208000081,,,,,566.9550817000272,belt,resources/stimuli/belt.wav,left,left,1,265.5494000064209,left,1,0.2655494000064209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,83,0,83,0,,,,,,,,,,,,,566.9723411000159,,,,,,,,,,,,,,,566.9564520000131,566.9723411000159,567.4766824000108,567.4551107000152,567.455122400017,567.4766824000108,567.9551202300121,569.4899695000204,569.4744178000255,569.4744341000041,570.6090514000098,570.6090514000098,,,,,571.4093856000109,snowman,resources/stimuli/snowman.wav,left,left,1,792.7620000264142,left,1,0.7927620000264142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,84,0,84,0,,,,,,,,,,,,,571.4251571000204,,,,,,,,,,,,,,,571.4110796000168,571.4251571000204,571.9315366000228,571.9099253000168,571.9099411000207,571.9315366000228,572.4098719300003,573.9443556000188,573.9287197000231,573.9287550000008,575.0621045000153,575.0621045000153,,,,,575.4471750000084,corn,resources/stimuli/corn_foil.wav,right,right,1,379.3541000050027,right,1,0.3793541000050027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,85,0,85,0,,,,,,,,,,,,,575.4625871000171,,,,,,,,,,,,,,,575.4488344000129,575.4625871000171,575.9714253999991,575.9472174000111,575.9472321000067,575.9714253999991,576.4638763300085,577.9820195000211,577.9667729000212,577.9667830000108,579.0997776000004,579.0997776000004,,,,,579.5843798000133,crown,resources/stimuli/crown.wav,left,left,1,469.39800001564436,left,1,0.46939800001564436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,86,0,86,0,,,,,,,,,,,,,579.6003016000031,,,,,,,,,,,,,,,579.5854908000038,579.6003016000031,580.108051200019,580.0851037000248,580.0851198000018,580.108051200019,580.5846964300202,582.1192263000121,582.1030726000026,582.1030860000174,583.2371257000195,583.2371257000195,,,,,583.6216070000082,eye,resources/stimuli/eye_foil.wav,right,right,1,371.83360001654364,right,1,0.37183360001654364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,87,0,87,0,,,,,,,,,,,,,583.6375246000243,,,,,,,,,,,,,,,583.62280870002,583.6375246000243,584.1436414000054,584.121690800006,584.1217009000247,584.1436414000054,584.6218500300077,586.1564746000222,586.1409672000154,586.1409780000104,587.2743385000213,587.2743385000213,,,,,587.725345200015,well,resources/stimuli/well.wav,left,left,1,439.4183999975212,left,1,0.4394183999975212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,88,0,88,0,,,,,,,,,,,,,587.7429845000152,,,,,,,,,,,,,,,587.7265203999996,587.7429845000152,,588.2264328000019,588.2264437000267,588.2486346000223,588.7261764300114,590.2606309000112,590.2446274000104,590.2446432000143,591.3784324000007,591.3784324000007,,,,,591.746689200023,spider,resources/stimuli/spider.wav,left,left,1,359.4555000017863,left,1,0.3594555000017863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,89,0,89,0,,,,,,,,,,,,,591.7622058000125,,,,,,,,,,,,,,,591.7479642000108,591.7622058000125,592.2689991000225,592.2467528000125,592.2467669000034,592.2689991000225,592.7470842300157,594.2819419000007,594.2654375000275,594.2654528000276,595.399590200017,595.399590200017,,,,,595.8838978000276,trafficlight,resources/stimuli/trafficlight.wav,left,left,1,482.95460001099855,left,1,0.48295460001099855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.8848495000275,595.8999278000265,597.8852466000244,607.6479105000035,space,9.7558704999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,0,0,0,0,,,,,607.6648100000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6485906000016,607.6648100000166,608.1512442000094,608.1512611000217,608.1846117600041,608.6675334000029,610.1807473000081,610.1646482000069,610.1646651000192,611.2498059000063,611.2498059000063,612.1835789000033,pig,resources/stimuli/pig_foil.wav,right,right,1,927.6662000047509,right,1,0.9276662000047509,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,1,0,1,0,,,,,612.2023589000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.1848997000197,612.2023589000164,612.700181000022,612.7001968000259,612.733543060004,613.1848219000094,614.6852633000235,614.6704326000181,614.670449600002,615.7865974000015,615.7865974000015,616.4878928000107,boot,resources/stimuli/boot.wav,left,left,1,694.9946000240743,left,1,0.6949946000240743,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,2,0,2,0,,,,,616.5087631000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.4891782000195,616.5087631000206,617.005509700015,617.0055211000144,617.0383114600088,617.4913450000167,618.9913382000232,618.9742484000162,618.9742603000195,620.0929821000027,620.0929821000027,620.7296895000036,orange,resources/stimuli/orange.wav,left,left,1,627.9197999974713,left,1,0.6279197999974713,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,3,0,3,0,,,,,620.7411837000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7312633000256,620.7411837000109,621.2259555000055,621.2259653000219,621.2588781600177,621.7455857000023,623.2440789000248,623.2289726000163,623.2289914000139,624.3284610000264,624.3284610000264,625.3988227000227,seal,resources/stimuli/seal.wav,left,left,1,1057.8077000100166,left,1,1.0578077000100166,None,621.2467471000273,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,4,0,4,0,,,,,625.4125973000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.4001155000005,625.4125973000191,625.8995844000019,625.8995978000166,625.9325775600271,626.3971762000001,627.9044254000182,627.8839494000131,627.8839616000187,629.0001110000012,629.0001110000012,629.4345717000251,drum,resources/stimuli/drum.wav,left,left,1,433.420900022611,left,1,0.433420900022611,None,625.9222840000002,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,5,0,5,0,,,,,629.4504874000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4358846000105,629.4504874000268,629.9385021000053,629.9385176000069,629.9718643600179,630.4344306999992,631.935881900019,631.9196994000231,631.9197128000087,633.037160900014,633.037160900014,633.5563331000158,scissors,resources/stimuli/scissors.wav,left,left,1,517.0618000265677,left,1,0.5170618000265677,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,6,0,6,0,,,,,633.5716864000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.557678400015,633.5716864000133,634.0574363000051,634.0574491000152,634.0904044600145,634.5728462000261,636.0750551000237,636.0584636999993,636.058483300003,637.1594215000223,637.1594215000223,637.6255150000216,watermelon,resources/stimuli/watermelon_foil.wav,right,right,1,457.4584999936633,right,1,0.4574584999936633,None,634.0815828000195,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,7,0,7,0,,,,,637.6413681000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.6269221000257,637.6413681000122,638.126039499999,638.1260550000006,638.1589009600109,638.6272304000158,640.1283894000226,640.1122930000129,640.1123080000107,641.2286950000271,641.2286950000271,641.6471629000152,gun,resources/stimuli/gun_foil.wav,right,right,1,412.91630000341684,right,1,0.41291630000341684,None,638.149429800018,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,8,0,8,0,,,,,641.6653670000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.6489233000029,641.6653670000087,642.1631913000019,642.1632141000009,642.1965090600249,642.6643872999994,644.1647443000111,644.1496249000193,644.1496431000123,645.2491548000253,645.2491548000253,645.6539828000241,lightbulb,resources/stimuli/lightbulb_foil.wav,right,right,1,400.46890001394786,right,1,0.40046890001394786,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,9,0,9,0,,,,,645.6671555000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6551312000083,645.6671555000066,646.1516542000172,646.1516690000135,646.1846685600292,646.6671185000159,648.1709939000139,648.152530500025,648.1525468000036,649.2779525000078,649.2779525000078,649.7381195000198,purse,resources/stimuli/purse.wav,left,left,1,459.1811999853235,left,1,0.4591811999853235,None,646.1764286000107,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,10,0,10,0,,,,,649.753710000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.7397082000098,649.753710000019,650.2379623000161,650.2379803000076,650.2709473600087,650.7378801000013,652.2414215000172,652.2315788000124,652.2315960000269,653.3417428000248,653.3417428000248,654.1258038000087,clock,resources/stimuli/clock_foil.wav,right,right,1,779.3803999957163,right,1,0.7793803999957163,None,650.2609984000155,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,11,0,11,0,,,,,654.1440311000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.126959700021,654.1440311000042,654.6302077000146,654.6302247000276,654.6635524600104,655.1273142000136,656.6270269000088,656.6160755000019,656.6160876000067,657.7304881000018,657.7304881000018,658.1466412000009,helicopter,resources/stimuli/helicopter_foil.wav,right,right,1,407.27179998066276,right,1,0.40727179998066276,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,12,0,12,0,,,,,658.1661267000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.1478453000018,658.1661267000018,658.648642300017,658.6486577000178,658.6820085600018,659.1678667000087,660.6812634000089,660.6692938000197,660.6693118000112,661.7490928000188,661.7490928000188,662.1666001000267,ruler,resources/stimuli/ruler_foil.wav,right,right,1,404.86420001252554,right,1,0.40486420001252554,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
